created_at,likes,replies,retweets,text,user_screen_name,tidy_tweet,tokenized_tweet,MNO_label,lang,sentiment,enquiry_count
2017-09-27 08:40:39,16,0,11,A chance to make your dreams come truDial *771# to register #Elevateyouth@jiantloaded @inno2208 @econetzimbabwe @econet_support @Ba_Nenyashapic.twitter.com/Xvy8aYmTZy,mpotich,a chance to make your dreams come trudial     # to register #elevateyouth jiantloaded  inno      econet  econet support  ba nenyasha,"['a', 'chance', 'to', 'make', 'your', 'dreams', 'come', 'trudial', '#', 'to', 'register', '#elevateyouth', 'jiantloaded', 'inno', 'econetzimbabwe', 'econet', 'support', 'ba', 'nenyasha']",e,True,neutral,1
2017-09-27 09:05:35,12,0,6,enjoying this service ..and so can u .#realvalue @econet_support @jiantloaded @Nelsah1pic.twitter.com/MT2SlihpXg,ojayie12,enjoying this service   and so can u  #realvalue  econet support  jiantloaded  nelsah ,"['enjoying', 'this', 'service', 'and', 'so', 'can', 'u', '#realvalue', 'econet', 'support', 'jiantloaded', 'nelsah']",e,True,neg,1
2017-09-28 16:25:30,70,4,38,"Econet Gives Back Through Roads Rehabilitation Econet Wireless Zimbabwe, the pre... http://263chat.com/econet-gives-back-roads-rehabilitation/ … via @263Chat #263Chat #Zimbabwepic.twitter.com/7KvwIFyngY",263Chat,econet gives back through roads rehabilitation econet    the pre       via     chat #   chat #,"['econet', 'gives', 'back', 'through', 'roads', 'rehabilitation', 'econet', 'wireless', 'zimbabwe', 'the', 'pre', 'via', 'chat', '#', 'chat', '#zimbabwe']",e,True,neutral,1
2017-09-29 08:00:19,22,1,11,Econet in road rehab project  http://bit.ly/2xGoepu  @econetzimbabwe @EcoCashZW @econet_supportpic.twitter.com/GhysrVumjR,FingazLive,econet in road rehab project     econet  ecocashzw  econet support,"['econet', 'in', 'road', 'rehab', 'project', 'econetzimbabwe', 'ecocashzw', 'econet', 'support']",e,True,neutral,1
2017-10-02 14:06:24,13,0,7,"To get his songs on Buddie Beatz please 
Dial*157#.@NdoroShaz .@econet_support .@StarfmZimbabwe .@263Chat .@wenly_b @SoulJahLove1 #Chibababapic.twitter.com/SBnri7Pedb",jiantloaded,to get his songs on buddie beatz please  dial    #  ndoroshaz   econet support   starfm      chat   wenly b  souljahlove  #chibababa,"['to', 'get', 'his', 'songs', 'on', 'buddie', 'beatz', 'please', 'dial', '#', 'ndoroshaz', 'econet', 'support', 'starfmzimbabwe', 'chat', 'wenly', 'b', 'souljahlove', '#chibababa']",e,True,neutral,1
2017-10-02 18:31:16,11,0,7,"For the love of music,DIAL *157# @jiantloaded @mpotich @chidomupotsa @econet_support @263Chat @BkayKasangapic.twitter.com/DdGGvGxcEy",Nelsah1,for the love of music dial     #  jiantloaded  mpotich  chidomupotsa  econet support     chat  bkaykasanga,"['for', 'the', 'love', 'of', 'music', 'dial', '#', 'jiantloaded', 'mpotich', 'chidomupotsa', 'econet', 'support', 'chat', 'bkaykasanga']",e,True,neutral,1
2017-10-03 07:01:26,8,0,4,"Dial*151# Buy ZESA today,Enjoy the Convenience.@NdoroShaz .@kudaethel .@PowerTelZW .@263Chat .@econet_support .@FingazLive .@wenly_bpic.twitter.com/BS2C2pl6AJ",jiantloaded,dial    # buy zesa today enjoy the convenience  ndoroshaz   kudaethel   powertelzw      chat   econet support   fingazlive   wenly b,"['dial', '#', 'buy', 'zesa', 'today', 'enjoy', 'the', 'convenience', 'ndoroshaz', 'kudaethel', 'powertelzw', 'chat', 'econet', 'support', 'fingazlive', 'wenly', 'b']",e,True,pos,1
2017-10-05 13:03:23,20,2,20,"Econet and ""our engineers are working on it"" https://twitter.com/Taphizzle/status/915904018207182849 …",Natemeja,econet and  our engineers are working on it    ,"['econet', 'and', 'our', 'engineers', 'are', 'working', 'on', 'it']",e,True,neutral,1
2017-10-09 12:26:27,4,0,2,"Buy low, sale high. Alternatively, when local currency is worthless, use it to buy ownership into solid businesses like Innscor & Econet",SmangaMad,buy low  sale high  alternatively  when local currency is worthless  use it to buy ownership into solid businesses like innscor   econet,"['buy', 'low', 'sale', 'high', 'alternatively', 'when', 'local', 'currency', 'is', 'worthless', 'use', 'it', 'to', 'buy', 'ownership', 'into', 'solid', 'businesses', 'like', 'innscor', 'econet']",e,True,neutral,1
2017-10-12 08:04:45,12,0,3,get connected and get social ..dial *143# for bundles. @Nelsah1 @wenly_b @econet_support @HuchuJane @KudzyyKay pic.twitter.com/S5buzPTNKo,ojayie12,get connected and get social   dial     # for s   nelsah   wenly b  econet support  huchujane  kudzyykay ,"['get', 'connected', 'and', 'get', 'social', 'dial', '#', 'for', 'bundles', 'nelsah', 'wenly', 'b', 'econet', 'support', 'huchujane', 'kudzyykay']",e,True,neutral,1
2017-10-12 10:27:47,11,0,4,Do you want to watch live tv &stream music without any buffering?Econet Broadband is the way to go @econetzimbabwe @kudaethel @NdoroShazpic.twitter.com/72voBFaplZ,chidomupotsa,do you want to watch live tv  stream music without any buffering econet broadband is the way to   econet  kudaethel  ndoroshaz,"['do', 'you', 'want', 'to', 'watch', 'live', 'tv', 'stream', 'music', 'without', 'any', 'buffering', 'econet', 'broadband', 'is', 'the', 'way', 'to', 'go', 'econetzimbabwe', 'kudaethel', 'ndoroshaz']",e,True,neg,1
2017-10-12 13:31:14,12,0,5,Stay entertained on the #SmartDataNetwork. Dial *143# to purchase bundles to stream & download.@kudaethel @wenly_b @econet_support.@263Chatpic.twitter.com/bhwsUDKO3C,jiantloaded,stay entertained on the #smartdatanetwork  dial     # to purchase s to stream   download  kudaethel  wenly b  econet support     chat,"['stay', 'entertained', 'on', 'the', '#smartdatanetwork', 'dial', '#', 'to', 'purchase', 'bundles', 'to', 'stream', 'download', 'kudaethel', 'wenly', 'b', 'econet', 'support', 'chat']",e,True,neutral,1
2017-10-12 20:59:26,10,0,3,Econet Wireless - enabling access to financial services for 80% of Zimbabwe's population and now Highly Commended #F4TF @econetzimbabwe :-)pic.twitter.com/xQOimpNUAx,charlotte_drain,econet    enabling access to financial services for     of  s population and now highly commended #f tf  econet    ,"['econet', 'wireless', 'enabling', 'access', 'to', 'financial', 'services', 'for', 'of', 'zimbabwe', 's', 'population', 'and', 'now', 'highly', 'commended', '#f', 'tf', 'econetzimbabwe']",e,True,neutral,1
2017-10-16 18:37:55,5,0,5,"TAC Studios Inks Sales Deals with Modern Times Group’s Viasat World, Econet Media’s Kwesé TV (EXCLUSIVE) http://bit.ly/2ynj1Wd ",Variety,tac studios inks sales deals with modern times group s viasat world  econet  s kwes  tv  exclusive   ,"['tac', 'studios', 'inks', 'sales', 'deals', 'with', 'modern', 'times', 'group', 's', 'viasat', 'world', 'econet', 'media', 's', 'kwes', 'tv', 'exclusive']",e,True,neutral,1
2017-10-19 21:00:58,15,0,11,Wooow! Great customer care. Thank you...@econet_support @wsilasi7 @KudzieKay2 @Nelsah1pic.twitter.com/qRxkgsn8hA,CatandicaGayle,wooow  great customer care  thank you    econet support  wsilasi   kudziekay   nelsah ,"['wooow', 'great', 'customer', 'care', 'thank', 'you', 'econet', 'support', 'wsilasi', 'kudziekay', 'nelsah']",e,True,pos,1
2017-10-20 19:13:48,21,0,8,"Meet our speaker - @normannhidza. He is a Group Executive at Econet, a Pan African Telecoms, Media and Technology (TMT) Company. #APF17pic.twitter.com/s6a8weUsMj",APForg,meet our speaker    normannhidza  he is a group executive at econet  a pan african telecoms   and technology  tmt  company  #apf  ,"['meet', 'our', 'speaker', 'normannhidza', 'he', 'is', 'a', 'group', 'executive', 'at', 'econet', 'a', 'pan', 'african', 'telecoms', 'media', 'and', 'technology', 'tmt', 'company', '#apf']",e,True,neutral,1
2017-10-24 10:34:40,16,0,7,Local Telecom Industry Report Shows Econet Maintaining Market Leadership https://263chat.com/local-telecom-industry-report-shows-econet-maintaining-market-leadership/ … via @263Chat #Twimbos #263Chatpic.twitter.com/TConHsJNXZ,263Chat,local telecom industry report shows econet maintaining market leadership    via     chat #twimbos #   chat,"['local', 'telecom', 'industry', 'report', 'shows', 'econet', 'maintaining', 'market', 'leadership', 'via', 'chat', '#twimbos', '#', 'chat']",e,True,neutral,1
2017-10-27 10:08:52,19,0,1,Econet and AU partnering on Elevate as two top brands in their respective sectors,KezitoM,econet and au partnering on elevate as two top brands in their respective sectors,"['econet', 'and', 'au', 'partnering', 'on', 'elevate', 'as', 'two', 'top', 'brands', 'in', 'their', 'respective', 'sectors']",e,True,neutral,1
2017-10-29 07:19:15,4,0,4,"Sponsors pouring in the Lesotho Premier League, Econet new title sponsor for the league, Metropolitan shirt sponsor champions Bantu FC.",Africansoccerup,sponsors pouring in the lesotho premier league  econet new title sponsor for the league  metropolitan shirt sponsor champions bantu fc ,"['sponsors', 'pouring', 'in', 'the', 'lesotho', 'premier', 'league', 'econet', 'new', 'title', 'sponsor', 'for', 'the', 'league', 'metropolitan', 'shirt', 'sponsor', 'champions', 'bantu', 'fc']",e,True,neutral,1
2017-10-31 14:24:22,5,0,4,"For the fastest downloading speed, choose the smart data network. @nond2424 @sethekele1611 @drzimuto @econet_supportpic.twitter.com/t7798LfY14",CatandicaGayle,for the fastest downloading speed  choose the smart data network   nond      sethekele      drzimuto  econet support,"['for', 'the', 'fastest', 'downloading', 'speed', 'choose', 'the', 'smart', 'data', 'network', 'nond', 'sethekele', 'drzimuto', 'econet', 'support']",e,True,neutral,1
2017-10-31 14:46:51,10,0,7,Stay entertained on the #SmartDataNetwork. Dial *143# to purchase bundles to stream & download.@kudaethel @wenly_b @econet_support.@263Chatpic.twitter.com/fxPJ8k6hCs,jiantloaded,stay entertained on the #smartdatanetwork  dial     # to purchase s to stream   download  kudaethel  wenly b  econet support     chat,"['stay', 'entertained', 'on', 'the', '#smartdatanetwork', 'dial', '#', 'to', 'purchase', 'bundles', 'to', 'stream', 'download', 'kudaethel', 'wenly', 'b', 'econet', 'support', 'chat']",e,True,neutral,1
2017-11-02 10:58:09,5,0,6,New TMT model drives Econet growth http://bit.ly/2hyL77m pic.twitter.com/Xzf2go4v7O,FingazLive,new tmt model drives econet growth  ,"['new', 'tmt', 'model', 'drives', 'econet', 'growth']",e,True,neutral,1
2017-11-06 13:17:31,40,1,20,"Congrats Econet! Winners for Customer Engagement Excellence,Integrated promotional campaign & Best Social and Digital Marketing Campaign pic.twitter.com/Xdy5MiJIGP",MarketersZim,congrats econet  winners for customer engagement excellence integrated promotional campaign   best social and digital marketing campaign ,"['congrats', 'econet', 'winners', 'for', 'customer', 'engagement', 'excellence', 'integrated', 'promotional', 'campaign', 'best', 'social', 'and', 'digital', 'marketing', 'campaign']",e,True,neutral,1
2017-11-13 07:25:24,8,2,8,The Econet Customer care is just dynamic and delivers a seamless experience. All I do is leave my callback requst and they call to assist pic.twitter.com/uPHwCmkZDv,hugh_met,the econet customer care is just dynamic and delivers a seamless experience  all i do is leave my callback requst and they call to assist ,"['the', 'econet', 'customer', 'care', 'is', 'just', 'dynamic', 'and', 'delivers', 'a', 'seamless', 'experience', 'all', 'i', 'do', 'is', 'leave', 'my', 'callback', 'requst', 'and', 'they', 'call', 'to', 'assist']",e,True,neg,1
2017-11-13 14:52:55,36,2,23,"One of the problems wavering in #Africa is #Youth #Unemployment. But we have used #innovation to transform the continent, providing #opportunities for young Africans - Norman Moyo (Group Executive at Econet) at the #APF17.

To watch more, kindly visit link in bio.pic.twitter.com/ByTTQobRPS",APForg,one of the problems wavering in #africa is #youth #unemployment  but we have used #innovation to transform the continent  providing #opportunities for young africans   norman moyo  group executive at econet  at the #apf     to watch more  kindly visit link in bio ,"['one', 'of', 'the', 'problems', 'wavering', 'in', '#africa', 'is', '#youth', '#unemployment', 'but', 'we', 'have', 'used', '#innovation', 'to', 'transform', 'the', 'continent', 'providing', '#opportunities', 'for', 'young', 'africans', 'norman', 'moyo', 'group', 'executive', 'at', 'econet', 'at', 'the', '#apf', 'to', 'watch', 'more', 'kindly', 'visit', 'link', 'in', 'bio']",e,True,neutral,1
2017-11-13 15:53:35,28,12,18,"Dr Parirenyatwa said: ""Every dollar recharged airtime made, the Health Ministry gets 0.5 cents from the transactions........and we have managed to raise 1,8 million."" @263Chat @TelOneZW @econetzimbabwe @Telecel_Zim @UNICEFZIMBABWE @UNFPA_Zimbabwe @UNDPAfrica",MoHCCZim,dr parirenyatwa said   every dollar recharged airtime made  the health ministry gets     cents from the transactions        and we have managed to raise     million       chat  telonezw  econet  telecel   unicef  unfpa   undpafrica,"['dr', 'parirenyatwa', 'said', 'every', 'dollar', 'recharged', 'airtime', 'made', 'the', 'health', 'ministry', 'gets', 'cents', 'from', 'the', 'transactions', 'and', 'we', 'have', 'managed', 'to', 'raise', 'million', 'chat', 'telonezw', 'econetzimbabwe', 'telecel', 'zim', 'unicefzimbabwe', 'unfpa', 'zimbabwe', 'undpafrica']",ec,True,neutral,1
2017-11-16 16:22:34,20,1,16,Embrace convenience. Download My Econet app now!!!!!!! pic.twitter.com/Zcu9cxjTk5,MangeyaPrecious,embrace convenience  download my econet app now        ,"['embrace', 'convenience', 'download', 'my', 'econet', 'app', 'now']",e,True,neutral,1
2017-11-17 21:00:37,39,4,23,Nhai @econetzimbabwe @econet_support madii kumboitawo ma bundles free one day chete mangwana. The revolution shall be tweeted!,teldah,nhai  econet  econet support madii kumboitawo ma s free one day chete mangwana  the revolution shall be tweeted ,"['nhai', 'econetzimbabwe', 'econet', 'support', 'madii', 'kumboitawo', 'ma', 'bundles', 'free', 'one', 'day', 'chete', 'mangwana', 'the', 'revolution', 'shall', 'be', 'tweeted']",e,True,neutral,1
2017-11-19 18:52:13,11,1,7,Econet & Zol are making love to the people who started live streaming ZBC since 8 waiting for Mugabe ,NickkTitan,econet   zol are making love to the people who started live streaming zbc since   waiting for mugabe ,"['econet', 'zol', 'are', 'making', 'love', 'to', 'the', 'people', 'who', 'started', 'live', 'streaming', 'zbc', 'since', 'waiting', 'for', 'mugabe']",e,True,neutral,1
2017-11-24 11:15:29,5,0,9,LATEST | Econet said to seek UK listing with $8bn value https://techcentral.co.za/econet-said-seek-uk-listing-8bn-value/78342/ …pic.twitter.com/vAAOeWMZOc,TechCentral,latest   econet said to seek uk listing with   bn value   ,"['latest', 'econet', 'said', 'to', 'seek', 'uk', 'listing', 'with', 'bn', 'value']",e,True,neg,1
2017-11-26 06:16:18,35,1,21,Econet plans to list $8 billion shares on London Stock Exchange http://bit.ly/2jmTJOE  @econetzimbabwe @econet_support @EcoCashZW @LSEplc,FingazLive,econet plans to list    billion shares on london stock exchange    econet  econet support  ecocashzw  lseplc,"['econet', 'plans', 'to', 'list', 'billion', 'shares', 'on', 'london', 'stock', 'exchange', 'econetzimbabwe', 'econet', 'support', 'ecocashzw', 'lseplc']",e,True,neutral,1
2017-11-27 06:37:34,27,7,7,"Don't be left out, enjoy Econet Broadband. For settings, simply SMS the name of the device to 111 @wenly_b @econetzimbabwe @econet_support.pic.twitter.com/2zDun2bnVf",nond2424,don t be left out  enjoy econet broadband  for settings  simply sms the name of the device to      wenly b  econet  econet support ,"['don', 't', 'be', 'left', 'out', 'enjoy', 'econet', 'broadband', 'for', 'settings', 'simply', 'sms', 'the', 'name', 'of', 'the', 'device', 'to', 'wenly', 'b', 'econetzimbabwe', 'econet', 'support']",e,True,neg,1
2017-12-01 06:45:27,14,0,3,Fast browsing speed 4G totally awesome  Choose Econet broadband @NdoroShaz @econetzimbabwe @oxgnpr @Otis_Mak @BkayKasangapic.twitter.com/S1jxtLvyoV,TiSirewu,fast browsing speed  g totally awesome  choose econet broadband  ndoroshaz  econet  oxgnpr  otis mak  bkaykasanga,"['fast', 'browsing', 'speed', 'g', 'totally', 'awesome', 'choose', 'econet', 'broadband', 'ndoroshaz', 'econetzimbabwe', 'oxgnpr', 'otis', 'mak', 'bkaykasanga']",e,True,neutral,1
2017-12-01 15:33:21,34,2,19,1st time using the @EcoCashZW tollgate prepaid system today. Took me less than a minute  @econetzimbabwe @econet_support @EcoCashZW,tmarims, st time using the  ecocashzw tollgate prepaid system today  took me less than a minute   econet  econet support  ecocashzw,"['st', 'time', 'using', 'the', 'ecocashzw', 'tollgate', 'prepaid', 'system', 'today', 'took', 'me', 'less', 'than', 'a', 'minute', 'econetzimbabwe', 'econet', 'support', 'ecocashzw']",e,True,neutral,1
2017-12-05 19:16:34,92,25,16,I experienced internet interruption for the greater part of the day. My preparations for exams were disturbed. I use Econet & I am livid due to the fact that I have not seen any update or apology from Econet addressing the matter. That's poor & unacceptable.,PatsonDzamara,i experienced internet interruption for the greater part of the day  my preparations for exams were disturbed  i use econet   i am livid due to the fact that i have not seen any update or apology from econet addressing the matter  that s poor   unacceptable ,"['i', 'experienced', 'internet', 'interruption', 'for', 'the', 'greater', 'part', 'of', 'the', 'day', 'my', 'preparations', 'for', 'exams', 'were', 'disturbed', 'i', 'use', 'econet', 'i', 'am', 'livid', 'due', 'to', 'the', 'fact', 'that', 'i', 'have', 'not', 'seen', 'any', 'update', 'or', 'apology', 'from', 'econet', 'addressing', 'the', 'matter', 'that', 's', 'poor', 'unacceptable']",e,True,neg,1
2017-12-08 14:52:14,17,0,3,Don’t sleep on One Fusion guys. Econet is a rip off shame,WadziMashoko,don t sleep on one fusion guys  econet is a rip off shame,"['don', 't', 'sleep', 'on', 'one', 'fusion', 'guys', 'econet', 'is', 'a', 'rip', 'off', 'shame']",e,True,neg,1
2017-12-10 08:42:12,15,1,4,Let's not forget that is doesn't load media on Twitter. @econet_support what's good?,Rachel_Edilia,let s not forget that is doesn t load  on    econet support what s good ,"['let', 's', 'not', 'forget', 'that', 'is', 'doesn', 't', 'load', 'media', 'on', 'econet', 'support', 'what', 's', 'good']",e,True,neg,1
2017-12-13 12:11:03,23,0,15,"Save$Save$Save$ on roaming this holiday with@econetzimbabwe 's zero roaming charges
@NdoroShaz @brianmatsatswa @econet_support
#Twimbospic.twitter.com/CtqJLFamu3",chidomupotsa,save save save  on roaming this holiday with econet  s zero roaming charges  ndoroshaz  brianmatsatswa  econet support #twimbos,"['save', 'save', 'save', 'on', 'roaming', 'this', 'holiday', 'with', 'econetzimbabwe', 's', 'zero', 'roaming', 'charges', 'ndoroshaz', 'brianmatsatswa', 'econet', 'support', '#twimbos']",e,True,neutral,1
2017-12-13 12:58:08,13,0,8,Econet Has Most Valuable Customers - Report https://263chat.com/econet-valuable-customers-report/ … via @263chat,jiantloaded,econet has most valuable customers   report    via     chat,"['econet', 'has', 'most', 'valuable', 'customers', 'report', 'via', 'chat']",e,True,neutral,1
2017-12-14 13:21:06,16,0,11,No more worries when my phone switches off or has no network!! @econetzimbabwe@NdoroShaz @brianmatsatswa @jiantloaded @econet_supportpic.twitter.com/LhsZXzkJO7,chidomupotsa,no more worries when my phone switches off or has no network    econet ndoroshaz  brianmatsatswa  jiantloaded  econet support,"['no', 'more', 'worries', 'when', 'my', 'phone', 'switches', 'off', 'or', 'has', 'no', 'network', 'econetzimbabwe', 'ndoroshaz', 'brianmatsatswa', 'jiantloaded', 'econet', 'support']",e,True,neg,1
2017-12-17 18:20:13,228,47,107,"If a guy has a 0772 econet number, he is married. Don't @ me please",aquamarynn,if a guy has a      econet number  he is married  don t   me please,"['if', 'a', 'guy', 'has', 'a', 'econet', 'number', 'he', 'is', 'married', 'don', 't', 'me', 'please']",e,True,neutral,1
2017-12-18 21:20:44,5,0,4,Win a holiday for 3 nights for 2 at Elephant Hill Hotel in Victoria Falls this festive season on bed & breakfast plus two activities of your choice. To win subscribe to FingazLive news between now and December 20 by sending the word ‘FIN’ to 33567 if you are an Econet subscriber. pic.twitter.com/AdBrbgldrg,FingazLive,win a holiday for   nights for   at elephant hill hotel in victoria falls this festive season on bed   breakfast plus two activities of your choice  to win subscribe to fingazlive news between now and december    by sending the word  fin  to       if you are an econet subscriber  ,"['win', 'a', 'holiday', 'for', 'nights', 'for', 'at', 'elephant', 'hill', 'hotel', 'in', 'victoria', 'falls', 'this', 'festive', 'season', 'on', 'bed', 'breakfast', 'plus', 'two', 'activities', 'of', 'your', 'choice', 'to', 'win', 'subscribe', 'to', 'fingazlive', 'news', 'between', 'now', 'and', 'december', 'by', 'sending', 'the', 'word', 'fin', 'to', 'if', 'you', 'are', 'an', 'econet', 'subscriber']",e,True,neutral,1
2017-12-20 05:35:59,13,5,8,"Econet has gone from not sending data usage update messages at all, to sending messages every 5 minutes. ",TinoNyandoro,econet has gone from not sending data usage update messages at all  to sending messages every   minutes  ,"['econet', 'has', 'gone', 'from', 'not', 'sending', 'data', 'usage', 'update', 'messages', 'at', 'all', 'to', 'sending', 'messages', 'every', 'minutes']",e,True,neg,1
2017-12-20 13:08:35,20,1,10,"Econet Wireless Zimbabwe, the country’s largest telecommunications and technology company, has integrated... https://fb.me/70DgK3QqQ ",263Chat,econet    the country s largest telecommunications and technology company  has integrated     ,"['econet', 'wireless', 'zimbabwe', 'the', 'country', 's', 'largest', 'telecommunications', 'and', 'technology', 'company', 'has', 'integrated']",e,True,neutral,1
2017-12-20 13:51:57,44,4,40,"Econet Makes Huge Strides in Workplace Wellness Econet Wireless Zimbabwe, the country’s largest telecommunications and technology company, has integrated employee wellness into its business strategy and adopted  employee ... https://263chat.com/econet-makes-huge-strides-workplace-wellness/ … via @263Chat #Africa #Zimbabwepic.twitter.com/LFhIswjbnS",263Chat,econet makes huge strides in workplace wellness econet    the country s largest telecommunications and technology company  has integrated employee wellness into its business strategy and adopted  employee        via     chat #africa #,"['econet', 'makes', 'huge', 'strides', 'in', 'workplace', 'wellness', 'econet', 'wireless', 'zimbabwe', 'the', 'country', 's', 'largest', 'telecommunications', 'and', 'technology', 'company', 'has', 'integrated', 'employee', 'wellness', 'into', 'its', 'business', 'strategy', 'and', 'adopted', 'employee', 'via', 'chat', '#africa', '#zimbabwe']",e,True,neutral,1
2017-12-20 21:05:13,11,0,7,"Econet Promotes Work-Life Balance Through Employee Wellness Initiatives. @econetzimbabwe @LovemoreNyatsin @emiliachisango @BizTechHub @talentmachangu1
http://innovation-village.com/econet-promotes-work-life-balance-employee-wellness-initiatives/ … via @Archiemoyo",TMMutisi,econet promotes work life balance through employee wellness initiatives   econet  lovemorenyatsin  emiliachisango  biztechhub  talentmachangu     via  archiemoyo,"['econet', 'promotes', 'work', 'life', 'balance', 'through', 'employee', 'wellness', 'initiatives', 'econetzimbabwe', 'lovemorenyatsin', 'emiliachisango', 'biztechhub', 'talentmachangu', 'via', 'archiemoyo']",e,True,neutral,1
2017-12-26 11:20:36,13,1,7,The more i transact the more chances of winningthis #festiveseason @EcoCashZW @econet_support @NdoroShaz @jabumabaya @263Chat #TURNUPpic.twitter.com/tz2O74UAS6,chidomupotsa,the more i transact the more chances of winningthis #festiveseason  ecocashzw  econet support  ndoroshaz  jabumabaya     chat #turnup,"['the', 'more', 'i', 'transact', 'the', 'more', 'chances', 'of', 'winningthis', '#festiveseason', 'ecocashzw', 'econet', 'support', 'ndoroshaz', 'jabumabaya', 'chat', '#turnup']",e,True,pos,1
2017-12-26 11:39:55,13,0,8,Stay entertained on the #SmartDataNetwork. Dial *143# to purchase bundles to stream & download.@kudaethel @wenly_b @econet_support.@263Chatpic.twitter.com/SVBY6DRfnk,jiantloaded,stay entertained on the #smartdatanetwork  dial     # to purchase s to stream   download  kudaethel  wenly b  econet support     chat,"['stay', 'entertained', 'on', 'the', '#smartdatanetwork', 'dial', '#', 'to', 'purchase', 'bundles', 'to', 'stream', 'download', 'kudaethel', 'wenly', 'b', 'econet', 'support', 'chat']",e,True,neutral,1
2017-12-27 06:28:15,24,6,15,Receive money from the UK via Cassava remit into your EcoCash wallet and cash out at selected Econet shops. Cash subject to availability.@econetzimbabwe .@EcoCashZW .@263Chat .@NdoroShaz .@StarfmZimbabwe .@FingazLivepic.twitter.com/q0tEKuS97M,jiantloaded,receive money from the uk via cassava remit into your ecocash wallet and cash out at selected econet shops  cash subject to availability  econet   ecocashzw      chat   ndoroshaz   starfm   fingazlive,"['receive', 'money', 'from', 'the', 'uk', 'via', 'cassava', 'remit', 'into', 'your', 'ecocash', 'wallet', 'and', 'cash', 'out', 'at', 'selected', 'econet', 'shops', 'cash', 'subject', 'to', 'availability', 'econetzimbabwe', 'ecocashzw', 'chat', 'ndoroshaz', 'starfmzimbabwe', 'fingazlive']",e,True,neutral,1
2018-01-03 07:10:41,22,1,10,Compliments of the new season Twimbos..enjoy it with the smart data network ..@jabumabaya @wenly_b @NdoroShaz @jiantloaded @kudaethel @chidomupotsa @Darmak81 @cafretah @econet_support @metsbarmby @Nelsah1pic.twitter.com/rSbSjSmjMd,ojayie12,compliments of the new season twimbos  enjoy it with the smart data network    jabumabaya  wenly b  ndoroshaz  jiantloaded  kudaethel  chidomupotsa  darmak    cafretah  econet support  metsbarmby  nelsah ,"['compliments', 'of', 'the', 'new', 'season', 'twimbos', 'enjoy', 'it', 'with', 'the', 'smart', 'data', 'network', 'jabumabaya', 'wenly', 'b', 'ndoroshaz', 'jiantloaded', 'kudaethel', 'chidomupotsa', 'darmak', 'cafretah', 'econet', 'support', 'metsbarmby', 'nelsah']",e,True,pos,1
2018-01-05 19:04:04,5,2,11,"How's this for feeling the chill? Last night, 21 of our 40 ECONet stations had low temperatures below 10 degrees, and 5 dropped below zero! 10 stations had below-zero wind chills. #NCwxpic.twitter.com/PMqfBRENlo",NCSCO,how s this for feeling the chill  last night     of our    econet stations had low temperatures below    degrees  and   dropped below zero     stations had below zero wind chills  #ncwx,"['how', 's', 'this', 'for', 'feeling', 'the', 'chill', 'last', 'night', 'of', 'our', 'econet', 'stations', 'had', 'low', 'temperatures', 'below', 'degrees', 'and', 'dropped', 'below', 'zero', 'stations', 'had', 'below', 'zero', 'wind', 'chills', '#ncwx']",e,True,neutral,1
2018-01-06 08:35:01,17,0,2,Econet is doing the very least today. Eish.,iamTEHN,econet is doing the very least today  eish ,"['econet', 'is', 'doing', 'the', 'very', 'least', 'today', 'eish']",e,True,neg,1
2018-01-10 12:56:19,44,11,24,47% (3.3m) mobile money penetration vs. 24.7% (2.08m) bank accounts. First Bank in Zim was StanChart 1892 (125yrs) Econet 1998 (19years) 🖒🖓,Busisa74,        m  mobile money penetration vs             m   accounts  first  in  was stanchart          yrs  econet         years    ,"['m', 'mobile', 'money', 'penetration', 'vs', 'm', 'bank', 'accounts', 'first', 'bank', 'in', 'zim', 'was', 'stanchart', 'yrs', 'econet', 'years']",e,True,neutral,1
2018-01-11 17:48:55,16,1,4,Noted. His empire’s footprint  is steadily taking over Africa... Kwesé n Econet among many are conquering the continent... and to be as humble and as willing to educate as he is! https://twitter.com/allafrica/status/951510418580738049 …,mndendeule,noted  his empire s footprint  is steadily taking over africa    kwes  n econet among many are conquering the continent    and to be as humble and as willing to educate as he is    ,"['noted', 'his', 'empire', 's', 'footprint', 'is', 'steadily', 'taking', 'over', 'africa', 'kwes', 'n', 'econet', 'among', 'many', 'are', 'conquering', 'the', 'continent', 'and', 'to', 'be', 'as', 'humble', 'and', 'as', 'willing', 'to', 'educate', 'as', 'he', 'is']",e,True,neutral,1
2018-01-13 12:18:58,15,4,8,"One day we'll wake up and realise that Econet owns or has interests in everything through ICT already they have invested in : money, health, education, cars, research, entertainment, energy, networks.. They're so entrenched in our daily lives one way/another. Its scary",Oldschoolvalue1,one day we ll wake up and realise that econet owns or has interests in everything through ict already they have invested in   money  health  education  cars  research  entertainment  energy  networks   they  so entrenched in our daily lives one way another  its scary,"['one', 'day', 'we', 'll', 'wake', 'up', 'and', 'realise', 'that', 'econet', 'owns', 'or', 'has', 'interests', 'in', 'everything', 'through', 'ict', 'already', 'they', 'have', 'invested', 'in', 'money', 'health', 'education', 'cars', 'research', 'entertainment', 'energy', 'networks', 'they', 're', 'so', 'entrenched', 'in', 'our', 'daily', 'lives', 'one', 'way', 'another', 'its', 'scary']",e,True,neutral,1
