created_at,likes,replies,retweets,text,user_screen_name,tidy_tweet,tokenized_tweet,MNO_label,lang,sentiment,enquiry_count
2018-01-10 17:18:10,5,1,2,"*#BreakingNews: Reward Kangai Arrested!*  

Ex Former NetOne CEO Mr Reward Kangai has just been arrested amid allegations of abuse of office and misconduct, TechnoMag can exclusively reveal! see more http://www.technomag.co.zw/2018/01/10/breakingnews-reward-kangai-arrested/ …",daddyhope, #breakingnews  reward kangai arrested      ex former netone ceo mr reward kangai has just been arrested amid allegations of abuse of office and misconduct  technomag can exclusively reveal  see more   ,"['#breakingnews', 'reward', 'kangai', 'arrested', 'ex', 'former', 'netone', 'ceo', 'mr', 'reward', 'kangai', 'has', 'just', 'been', 'arrested', 'amid', 'allegations', 'of', 'abuse', 'of', 'office', 'and', 'misconduct', 'technomag', 'can', 'exclusively', 'reveal', 'see', 'more']",c,True,neutral,1
2018-01-11 14:49:13,16,9,11,"LATEST:
Former NetOne CEO Reward Kangai appeared before Harare magistrate Ms Rumbidzai Mugwagwa today facing 21 counts of criminal abuse of office charges.
http://www.herald.co.zw/latest-kangai-in-court/ …pic.twitter.com/p62q0I5jSH",HeraldZimbabwe,latest  former netone ceo reward kangai appeared before harare magistrate ms rumbidzai mugwagwa today facing    counts of criminal abuse of office charges    ,"['latest', 'former', 'netone', 'ceo', 'reward', 'kangai', 'appeared', 'before', 'harare', 'magistrate', 'ms', 'rumbidzai', 'mugwagwa', 'today', 'facing', 'counts', 'of', 'criminal', 'abuse', 'of', 'office', 'charges']",c,True,neutral,1
2018-01-16 10:19:31,17,12,18,"The seven NetOne base stations constructed in Nyanga South Constituency at a cost of US$1.5 million in 2015, following Minister’s directive. pic.twitter.com/dU8iX5KbiC",RewardKangai,the seven netone base stations constructed in nyanga south constituency at a cost of us     million in       following minister s directive  ,"['the', 'seven', 'netone', 'base', 'stations', 'constructed', 'in', 'nyanga', 'south', 'constituency', 'at', 'a', 'cost', 'of', 'us', 'million', 'in', 'following', 'minister', 's', 'directive']",c,True,neutral,1
2018-01-18 18:54:16,11,5,15,Letter written by the Minister to Huawei advising them of the mandate he had given to Megawatt Energy. Note the last sentence! What made him change to get NetOne to pay US$4million? pic.twitter.com/hxq0lOJJRX,RewardKangai,letter written by the minister to huawei advising them of the mandate he had given to megawatt energy  note the last sentence  what made him change to get netone to pay us  million  ,"['letter', 'written', 'by', 'the', 'minister', 'to', 'huawei', 'advising', 'them', 'of', 'the', 'mandate', 'he', 'had', 'given', 'to', 'megawatt', 'energy', 'note', 'the', 'last', 'sentence', 'what', 'made', 'him', 'change', 'to', 'get', 'netone', 'to', 'pay', 'us', 'million']",c,True,neutral,1
2018-02-09 06:17:11,13,2,10,"Foreign investors have tabled offers to buy shareholding in NetOne, Telecel as well as TelOne, which are all desperate for a fresh capital injection,  @SupaCollinsM has told Parliament committee",ZimMediaReview,foreign investors have tabled offers to buy shareholding in netone  telecel as well as telone  which are all desperate for a fresh capital injection    supacollinsm has told parliament committee,"['foreign', 'investors', 'have', 'tabled', 'offers', 'to', 'buy', 'shareholding', 'in', 'netone', 'telecel', 'as', 'well', 'as', 'telone', 'which', 'are', 'all', 'desperate', 'for', 'a', 'fresh', 'capital', 'injection', 'supacollinsm', 'has', 'told', 'parliament', 'committee']",c,True,neutral,1
2018-02-16 18:45:21,88,54,29,"Excited villagers in Guruve, at the launch of a NetOne base station, giving credit to Mnangagwa. 

""We had no network here until this new President came in"" says one lady, on ZBC. 

Another local says the new NetOne booster shows the new govt is serious about development",ZimMediaReview,excited villagers in guruve  at the launch of a netone base station  giving credit to mnangagwa     we had no network here until this new president came in  says one lady  on zbc    another local says the new netone booster shows the new govt is serious about development,"['excited', 'villagers', 'in', 'guruve', 'at', 'the', 'launch', 'of', 'a', 'netone', 'base', 'station', 'giving', 'credit', 'to', 'mnangagwa', 'we', 'had', 'no', 'network', 'here', 'until', 'this', 'new', 'president', 'came', 'in', 'says', 'one', 'lady', 'on', 'zbc', 'another', 'local', 'says', 'the', 'new', 'netone', 'booster', 'shows', 'the', 'new', 'govt', 'is', 'serious', 'about', 'development']",c,True,neutral,1
2018-02-16 19:26:43,26,14,6,"A lot of folks missed the point 
Credit is going to ED who had nothing to do with netone's pre planned installations....the point is not about rural folks celebrating a ""booster"" ...the point is we have ignorant voters who are told/believe it's from the president https://twitter.com/ZimMediaReview/status/964571415738535936 …",CurateZim,a lot of folks missed the point  credit is going to ed who had nothing to do with netone s pre planned installations    the point is not about rural folks celebrating a  booster     the point is we have ignorant voters who are told believe it s from the president   ,"['a', 'lot', 'of', 'folks', 'missed', 'the', 'point', 'credit', 'is', 'going', 'to', 'ed', 'who', 'had', 'nothing', 'to', 'do', 'with', 'netone', 's', 'pre', 'planned', 'installations', 'the', 'point', 'is', 'not', 'about', 'rural', 'folks', 'celebrating', 'a', 'booster', 'the', 'point', 'is', 'we', 'have', 'ignorant', 'voters', 'who', 'are', 'told', 'believe', 'it', 's', 'from', 'the', 'president']",c,True,neutral,1
2018-02-16 23:24:06,76,37,13,"2 weeks after President ED Mnangagwa promised to deliver a NetOne booster for Guruve he has delivered on his promise. He is indeed a man of his word. Guruve yazipigwa! 

#EDHASMOSTVOTES
http://www.zbc.co.zw/?p=77581 ",JonesMusara,  weeks after president ed mnangagwa promised to deliver a netone booster for guruve he has delivered on his promise  he is indeed a man of his word  guruve yazipigwa    #edhasmostvotes  ,"['weeks', 'after', 'president', 'ed', 'mnangagwa', 'promised', 'to', 'deliver', 'a', 'netone', 'booster', 'for', 'guruve', 'he', 'has', 'delivered', 'on', 'his', 'promise', 'he', 'is', 'indeed', 'a', 'man', 'of', 'his', 'word', 'guruve', 'yazipigwa', '#edhasmostvotes']",c,True,neutral,1
2018-03-26 10:33:53,8,3,5,"These loans have been dished out by CABS and Telecel Empowerment chakuti loans  after the GNU to win votes can we please have a list of the successful stories and the impact they have made on the economy and the banks and the number of repaid loans ,,, Thank you ",KristenMuwani,these loans have been dished out by cabs and telecel empowerment chakuti loans  after the gnu to win votes can we please have a list of the successful stories and the impact they have made on the economy and the s and the number of repaid loans     thank you ,"['these', 'loans', 'have', 'been', 'dished', 'out', 'by', 'cabs', 'and', 'telecel', 'empowerment', 'chakuti', 'loans', 'after', 'the', 'gnu', 'to', 'win', 'votes', 'can', 'we', 'please', 'have', 'a', 'list', 'of', 'the', 'successful', 'stories', 'and', 'the', 'impact', 'they', 'have', 'made', 'on', 'the', 'economy', 'and', 'the', 'banks', 'and', 'the', 'number', 'of', 'repaid', 'loans', 'thank', 'you']",c,True,neutral,1
2018-03-29 09:54:00,9,1,3,#FrontPages: Zim Independent reports that Makamba is fighting for control of Telecel + Govt officials may be sabotaging Air Zim to make way for a new airline pic.twitter.com/LPy0f3WuIl,ZimMediaReview,#frontpages   independent reports that makamba is fighting for control of telecel   govt officials may be sabotaging air  to make way for a new airline ,"['#frontpages', 'zim', 'independent', 'reports', 'that', 'makamba', 'is', 'fighting', 'for', 'control', 'of', 'telecel', 'govt', 'officials', 'may', 'be', 'sabotaging', 'air', 'zim', 'to', 'make', 'way', 'for', 'a', 'new', 'airline']",c,True,neutral,1
2018-04-05 16:47:29,5,1,6,You are corrupt. How about that NetOne deal that was contingent  on me buying 10 earth moving equipment from your company XMG? Should I go public? I know also that you are getting money from Bvute to service the roads in Crowhill. You forced SoEs to bank with Metropolitan Bank,GomoDubi,you are corrupt  how about that netone deal that was contingent  on me buying    earth moving equipment from your company xmg  should i  public  i know also that you are getting money from bvute to service the roads in crowhill  you forced soes to  with metropolitan ,"['you', 'are', 'corrupt', 'how', 'about', 'that', 'netone', 'deal', 'that', 'was', 'contingent', 'on', 'me', 'buying', 'earth', 'moving', 'equipment', 'from', 'your', 'company', 'xmg', 'should', 'i', 'go', 'public', 'i', 'know', 'also', 'that', 'you', 'are', 'getting', 'money', 'from', 'bvute', 'to', 'service', 'the', 'roads', 'in', 'crowhill', 'you', 'forced', 'soes', 'to', 'bank', 'with', 'metropolitan', 'bank']",c,True,neg,1
2018-04-07 03:28:04,157,16,61,"The recent finding by the Procurement Regulatory Authority of Zimbabwe (PRAZ), that the request to NetOne to  pay US$4 million to Megawatt Energy, was illegal, means that ZACC must be compelled to charge Minister Mandiwanzira with criminal abuse of office.",RewardKangai,the recent finding by the procurement regulatory authority of   praz   that the request to netone to  pay us   million to megawatt energy  was illegal  means that zacc must be compelled to charge minister mandiwanzira with criminal abuse of office ,"['the', 'recent', 'finding', 'by', 'the', 'procurement', 'regulatory', 'authority', 'of', 'zimbabwe', 'praz', 'that', 'the', 'request', 'to', 'netone', 'to', 'pay', 'us', 'million', 'to', 'megawatt', 'energy', 'was', 'illegal', 'means', 'that', 'zacc', 'must', 'be', 'compelled', 'to', 'charge', 'minister', 'mandiwanzira', 'with', 'criminal', 'abuse', 'of', 'office']",c,True,neutral,1
2018-04-09 06:47:39,9,1,5,"*So Many Questions, So Few Answers*

So NetOne waits for a good 3 months to announce that they paid $18 000 to Epoupa? 

And Kenny suddenly jumps onto the bandwagon and claims the player has been paid all along? 

Can... https://www.facebook.com/va.shagare/posts/1706284359457045 …",Dembare_DotComs, so many questions  so few answers   so netone waits for a good   months to announce that they paid         to epoupa    and kenny suddenly jumps onto the bandwagon and claims the player has been paid all along    can      ,"['so', 'many', 'questions', 'so', 'few', 'answers', 'so', 'netone', 'waits', 'for', 'a', 'good', 'months', 'to', 'announce', 'that', 'they', 'paid', 'to', 'epoupa', 'and', 'kenny', 'suddenly', 'jumps', 'onto', 'the', 'bandwagon', 'and', 'claims', 'the', 'player', 'has', 'been', 'paid', 'all', 'along', 'can']",c,True,neutral,1
2018-04-12 11:16:23,50,12,21,"As if that’s not enough he’s chairman for PORTRAZ and NSSA gave METBANK a hundred million treasury bills which have been rolled over for the past three years and NSSA paid 30 million for PORTRAZ to own Telecel,and ZANET paid 10 to make it 40 to buy TELECEL.",TembaMliswa,as if that s not enough he s chairman for portraz and nssa gave met a hundred million treasury bills which have been rolled over for the past three years and nssa paid    million for portraz to own telecel and zanet paid    to make it    to buy telecel ,"['as', 'if', 'that', 's', 'not', 'enough', 'he', 's', 'chairman', 'for', 'portraz', 'and', 'nssa', 'gave', 'metbank', 'a', 'hundred', 'million', 'treasury', 'bills', 'which', 'have', 'been', 'rolled', 'over', 'for', 'the', 'past', 'three', 'years', 'and', 'nssa', 'paid', 'million', 'for', 'portraz', 'to', 'own', 'telecel', 'and', 'zanet', 'paid', 'to', 'make', 'it', 'to', 'buy', 'telecel']",c,True,neutral,1
2018-04-12 11:18:11,52,5,19,"Chingoka sits on the NETONE board and yours truly, Robin Vela was Chairman of NSSA. Figure that out. Some of us have to be shot to ensure the truth doesn’t come out.",TembaMliswa,chingoka sits on the netone board and yours truly  robin vela was chairman of nssa  figure that out  some of us have to be shot to ensure the truth doesn t come out ,"['chingoka', 'sits', 'on', 'the', 'netone', 'board', 'and', 'yours', 'truly', 'robin', 'vela', 'was', 'chairman', 'of', 'nssa', 'figure', 'that', 'out', 'some', 'of', 'us', 'have', 'to', 'be', 'shot', 'to', 'ensure', 'the', 'truth', 'doesn', 't', 'come', 'out']",c,True,neutral,1
2018-04-13 09:50:35,49,27,27,"GoZ to sell shares in NetOne Telecel,TelOne and savings bank POSB and in 17 government-run mines among others. Nothing short of full Transparency, Accountability, Fairness & Responsibility will be acceptable 
 https://www.reuters.com/article/us-zimbabwe-economy/zimbabwe-to-sell-shares-in-35-state-owned-firms-finance-minister-idUSKBN1HK0VH …",nickmangwana,goz to sell shares in netone telecel telone and savings  posb and in    government run mines among others  nothing short of full transparency  accountability  fairness   responsibility will be acceptable     ,"['goz', 'to', 'sell', 'shares', 'in', 'netone', 'telecel', 'telone', 'and', 'savings', 'bank', 'posb', 'and', 'in', 'government', 'run', 'mines', 'among', 'others', 'nothing', 'short', 'of', 'full', 'transparency', 'accountability', 'fairness', 'responsibility', 'will', 'be', 'acceptable']",c,True,neutral,1
2018-04-19 11:41:29,324,74,231,"I had a twitter exchange with the ICT minister. He challenged m to expose any wrong doing on his part. I took up the challenge. To any1 who doubted my concerns, here is your answer. Telecel was paying board fees of $18k @ZimMediaReview @matigary @Wamagaisahttp://nehandaradio.com/2018/04/19/mandiwanziras-supa-corruption-exposed/ …",daddyhope,i had a  exchange with the ict minister  he challenged m to expose any wrong doing on his part  i took up the challenge  to any  who doubted my concerns  here is your answer  telecel was paying board fees of    k  zimreview  matigary  wamagaisa  ,"['i', 'had', 'a', 'exchange', 'with', 'the', 'ict', 'minister', 'he', 'challenged', 'm', 'to', 'expose', 'any', 'wrong', 'doing', 'on', 'his', 'part', 'i', 'took', 'up', 'the', 'challenge', 'to', 'any', 'who', 'doubted', 'my', 'concerns', 'here', 'is', 'your', 'answer', 'telecel', 'was', 'paying', 'board', 'fees', 'of', 'k', 'zimmediareview', 'matigary', 'wamagaisa']",c,True,neutral,1
2018-04-22 08:51:27,91,27,68,"So @acielumumba recorded James Makamba plotting a widespread smear campaign against @SupaCollinsM over Telecel ownership & the recording insinuates @TembaMliswa & @daddyhope are already on the job? 

@Mathuthu @matigary @ZimMediaReview @Mavhure @lashiasnpic.twitter.com/M1Y1zGBaTF",larry_moyo,so  acielumumba recorded james makamba plotting a widespread smear campaign against  supacollinsm over telecel ownership   the recording insinuates  tembamliswa    daddyhope are already on the job     mathuthu  matigary  zimreview  mavhure  lashiasn,"['so', 'acielumumba', 'recorded', 'james', 'makamba', 'plotting', 'a', 'widespread', 'smear', 'campaign', 'against', 'supacollinsm', 'over', 'telecel', 'ownership', 'the', 'recording', 'insinuates', 'tembamliswa', 'daddyhope', 'are', 'already', 'on', 'the', 'job', 'mathuthu', 'matigary', 'zimmediareview', 'mavhure', 'lashiasn']",c,True,neutral,1
2018-04-26 09:33:44,22,1,6,"Activity alert  !! 
Come at the #NetOne #ZITF18 stand now and get a chance to take a selfie with your favorite @Highlandersfczw star. @263Chat @ZiFMStereo @StarfmZimbabwe @smanguwa @ShereniDr @LazarusMuchenje @muchagove @DailyNewsZim @NetOneCellular @OneMoneyZwpic.twitter.com/235JREUQGh",OneFusionZW,activity alert      come at the #netone #zitf   stand now and get a chance to take a selfie with your favorite  highlandersfczw star      chat  zifmstereo  starfm  smanguwa  sherenidr  lazarusmuchenje  muchagove  dailynewszim  netone  onemoneyzw,"['activity', 'alert', 'come', 'at', 'the', '#netone', '#zitf', 'stand', 'now', 'and', 'get', 'a', 'chance', 'to', 'take', 'a', 'selfie', 'with', 'your', 'favorite', 'highlandersfczw', 'star', 'chat', 'zifmstereo', 'starfmzimbabwe', 'smanguwa', 'sherenidr', 'lazarusmuchenje', 'muchagove', 'dailynewszim', 'netonecellular', 'onemoneyzw']",c,True,neutral,1
2018-04-26 11:44:49,40,5,15,"""Dec 2014, saw the appointment of Hon. Supa Mandiwanzira as the Minister of Information Communication Technologies, Postal & Courier Services, replacing Hon. Webster K. Shamu. This event marked the birth of a cartel in the ICT sector"", Reward Kangai (Former NetOne CEO.",TembaMliswa, dec       saw the appointment of hon  supa mandiwanzira as the minister of information communication technologies  postal   courier services  replacing hon  webster k  shamu  this event marked the birth of a cartel in the ict sector   reward kangai  former netone ceo ,"['dec', 'saw', 'the', 'appointment', 'of', 'hon', 'supa', 'mandiwanzira', 'as', 'the', 'minister', 'of', 'information', 'communication', 'technologies', 'postal', 'courier', 'services', 'replacing', 'hon', 'webster', 'k', 'shamu', 'this', 'event', 'marked', 'the', 'birth', 'of', 'a', 'cartel', 'in', 'the', 'ict', 'sector', 'reward', 'kangai', 'former', 'netone', 'ceo']",c,True,neutral,1
2018-04-30 12:59:57,21,1,10,"@NetOneCellular CEO, @LazarusMuchenje speaks on #NetOne's sponsorship of @hifa_Official Day 4 at a presser where he said, NetOne has always been actively involved in promoting sports, arts and culture in Zimbabwe and it is an avenue that we shall continue to explore going forward pic.twitter.com/AlXTLhBEBU",OneFusionZW, netone ceo   lazarusmuchenje speaks on #netone s sponsorship of  hifa official day   at a presser where he said  netone has always been actively involved in promoting sports  arts and culture in  and it is an avenue that we shall continue to explore going forward ,"['netonecellular', 'ceo', 'lazarusmuchenje', 'speaks', 'on', '#netone', 's', 'sponsorship', 'of', 'hifa', 'official', 'day', 'at', 'a', 'presser', 'where', 'he', 'said', 'netone', 'has', 'always', 'been', 'actively', 'involved', 'in', 'promoting', 'sports', 'arts', 'and', 'culture', 'in', 'zimbabwe', 'and', 'it', 'is', 'an', 'avenue', 'that', 'we', 'shall', 'continue', 'to', 'explore', 'going', 'forward']",c,True,neutral,1
2018-05-03 15:07:38,24,0,3,"Founder, Trustee & Artistic Director: Manuel Bagorro along with South African music sensation Lira and NetOne CEO Lazarus Muchenje after today's press conference in preparation for Lira's big performance tonight on the ZOL Main Stage #NetOne @Miss_LIRApic.twitter.com/jxfHTV2kN9",hifa_Official,founder  trustee   artistic director  manuel bagorro along with south african music sensation lira and netone ceo lazarus muchenje after today s press conference in preparation for lira s big performance tonight on the zol main stage #netone  miss lira,"['founder', 'trustee', 'artistic', 'director', 'manuel', 'bagorro', 'along', 'with', 'south', 'african', 'music', 'sensation', 'lira', 'and', 'netone', 'ceo', 'lazarus', 'muchenje', 'after', 'today', 's', 'press', 'conference', 'in', 'preparation', 'for', 'lira', 's', 'big', 'performance', 'tonight', 'on', 'the', 'zol', 'main', 'stage', '#netone', 'miss', 'lira']",c,True,neutral,1
2018-05-06 13:57:26,58,11,23,Netone shops are now open 7 days a week including Sunday till 4pm. visited the east gate shop on the first floor of Eastgate. Wonderful team giving service to the people of Zimbabwe whenever wherever all the time. @263Chat @NetOneCellular @KennedyMateko @OneMoneyZw @OneFusionZWpic.twitter.com/njsx4izb8X,LazarusMuchenje,netone shops are now open   days a week including sunday till  pm  visited the east gate  on the first floor of eastgate  wonderful team giving service to the people of  whenever wherever all the time      chat  netone  kennedymateko  onemoneyzw  onefusionzw,"['netone', 'shops', 'are', 'now', 'open', 'days', 'a', 'week', 'including', 'sunday', 'till', 'pm', 'visited', 'the', 'east', 'gate', 'shop', 'on', 'the', 'first', 'floor', 'of', 'eastgate', 'wonderful', 'team', 'giving', 'service', 'to', 'the', 'people', 'of', 'zimbabwe', 'whenever', 'wherever', 'all', 'the', 'time', 'chat', 'netonecellular', 'kennedymateko', 'onemoneyzw', 'onefusionzw']",c,True,neutral,1
2018-05-08 05:04:44,37,2,27,Good morning Zimbabwe have a lovely day all day. Schools open today . Parents remember to pay your fees through NetOne’s OneMoney and get 100% fees back up to $350. Use OneMoney it’s One time!!@NetOneCellular @263Chat @OneFusionZW @dean_plessis @KennedyMateko @dennis_magayapic.twitter.com/wTxfjnKnym,LazarusMuchenje,good morning  have a lovely day all day  schools open today   parents remember to pay your fees through netone s onemoney and get      fees back up to       use onemoney it s one time   netone     chat  onefusionzw  dean plessis  kennedymateko  dennis magaya,"['good', 'morning', 'zimbabwe', 'have', 'a', 'lovely', 'day', 'all', 'day', 'schools', 'open', 'today', 'parents', 'remember', 'to', 'pay', 'your', 'fees', 'through', 'netone', 's', 'onemoney', 'and', 'get', 'fees', 'back', 'up', 'to', 'use', 'onemoney', 'it', 's', 'one', 'time', 'netonecellular', 'chat', 'onefusionzw', 'dean', 'plessis', 'kennedymateko', 'dennis', 'magaya']",c,True,neutral,1
2018-05-13 08:57:43,37,3,24,"Happy Mother's Day from NetOne.....
All mothers who visit NetOne shops on Sunday 13 May from 11am to 4pm will receive a free OneMoney debit card plus $5 spending money in their wallet. 

@OneFusionZW @ShereniDr @NetOneCellular @263Chat @muchagove @SibusisiweNdhl2pic.twitter.com/tJbzAydHr3",LazarusMuchenje,happy mother s day from netone      all mothers who visit netone shops on sunday    may from   am to  pm will receive a free onemoney debit card plus    spending money in their wallet     onefusionzw  sherenidr  netone     chat  muchagove  sibusisiwendhl ,"['happy', 'mother', 's', 'day', 'from', 'netone', 'all', 'mothers', 'who', 'visit', 'netone', 'shops', 'on', 'sunday', 'may', 'from', 'am', 'to', 'pm', 'will', 'receive', 'a', 'free', 'onemoney', 'debit', 'card', 'plus', 'spending', 'money', 'in', 'their', 'wallet', 'onefusionzw', 'sherenidr', 'netonecellular', 'chat', 'muchagove', 'sibusisiwendhl']",c,True,neutral,1
2018-05-14 14:26:30,15,2,13,"Good News to Midlands subscribers. You can now access Netone services at the following areas; Foodmart Gweru, PH Centre Shurugwi and Mberengwa Netone Booth (Mberengwa Centre) #becausewecare
@TendeukayiM
@ShereniDr
@LazarusMuchenje
@LornaMoffett",MuyutuSherpard,good news to midlands subscribers  you can now access netone services at the following areas  foodmart gweru  ph centre shurugwi and mberengwa netone booth  mberengwa centre  #becausewecare  tendeukayim  sherenidr  lazarusmuchenje  lornamoffett,"['good', 'news', 'to', 'midlands', 'subscribers', 'you', 'can', 'now', 'access', 'netone', 'services', 'at', 'the', 'following', 'areas', 'foodmart', 'gweru', 'ph', 'centre', 'shurugwi', 'and', 'mberengwa', 'netone', 'booth', 'mberengwa', 'centre', '#becausewecare', 'tendeukayim', 'sherenidr', 'lazarusmuchenje', 'lornamoffett']",c,True,neutral,1
2018-05-22 10:12:49,91,18,57,Registrants can now use NetOne lines to check their details on the provisional voters' roll using the USSD code *265#. ZEC hopes that Telecel subscribers will also be able to use the same facility later today.,ZECzim,registrants can now use netone lines to check their details on the provisional voters  roll using the ussd code     #  zec hopes that telecel subscribers will also be able to use the same facility later today ,"['registrants', 'can', 'now', 'use', 'netone', 'lines', 'to', 'check', 'their', 'details', 'on', 'the', 'provisional', 'voters', 'roll', 'using', 'the', 'ussd', 'code', '#', 'zec', 'hopes', 'that', 'telecel', 'subscribers', 'will', 'also', 'be', 'able', 'to', 'use', 'the', 'same', 'facility', 'later', 'today']",c,True,neutral,1
2018-06-03 13:44:54,39,2,18,"Michelle Chirimuta just switched to NetOne! She kept her last six digits from her old number, so her NetOne number is easy to remember. Welcome Michele to the caring network with the widest coverage in Zimbabwe. #AnotherLevel #WorldClasspic.twitter.com/zyeGMNHRhd",LazarusMuchenje,michelle chirimuta just switched to netone  she kept her last six digits from her old number  so her netone number is easy to remember  welcome michele to the caring network with the widest coverage in   #anotherlevel #worldclass,"['michelle', 'chirimuta', 'just', 'switched', 'to', 'netone', 'she', 'kept', 'her', 'last', 'six', 'digits', 'from', 'her', 'old', 'number', 'so', 'her', 'netone', 'number', 'is', 'easy', 'to', 'remember', 'welcome', 'michele', 'to', 'the', 'caring', 'network', 'with', 'the', 'widest', 'coverage', 'in', 'zimbabwe', '#anotherlevel', '#worldclass']",c,True,neutral,1
2018-06-05 19:17:38,35,5,12,"Meet Lazarus Muchenje, NetOne CEO, my boss and mentor. I have, and continue to learn incredibly from this man. Sharp and straight as an arrow, he is a hardworker and doesn’t cut corners. Game changer. Well done and keep going Sir ! @LazarusMuchenje @NetOneCellular @TateMakumbozpic.twitter.com/Snj30ZVHtx",tanyahchingombe,meet lazarus muchenje  netone ceo  my boss and mentor  i have  and continue to learn incredibly from this man  sharp and straight as an arrow  he is a hardworker and doesn t cut corners  game changer  well done and keep going sir    lazarusmuchenje  netone  tatemakumboz,"['meet', 'lazarus', 'muchenje', 'netone', 'ceo', 'my', 'boss', 'and', 'mentor', 'i', 'have', 'and', 'continue', 'to', 'learn', 'incredibly', 'from', 'this', 'man', 'sharp', 'and', 'straight', 'as', 'an', 'arrow', 'he', 'is', 'a', 'hardworker', 'and', 'doesn', 't', 'cut', 'corners', 'game', 'changer', 'well', 'done', 'and', 'keep', 'going', 'sir', 'lazarusmuchenje', 'netonecellular', 'tatemakumboz']",c,True,neutral,1
2018-06-07 06:12:38,226,58,144,"Ford Ranger AEC4779, with a Telecel sticker is driving and eating nzimbe at 8am and throwing the residue through the window.",Dobie_M,ford ranger aec      with a telecel sticker is driving and eating nzimbe at  am and throwing the residue through the window ,"['ford', 'ranger', 'aec', 'with', 'a', 'telecel', 'sticker', 'is', 'driving', 'and', 'eating', 'nzimbe', 'at', 'am', 'and', 'throwing', 'the', 'residue', 'through', 'the', 'window']",c,True,neutral,1
2018-06-10 06:57:52,32,1,8,Netone CEO spending the day in Byo in the market engaging recently signed up franchisees and pledging his full support @NetOneCellular @LazarusMuchenje @SkyzMetroFMpic.twitter.com/FMiItNd3s5,DubeElmah,netone ceo spending the day in byo in the market engaging recently signed up franchisees and pledging his full support  netone  lazarusmuchenje  skyzmetrofm,"['netone', 'ceo', 'spending', 'the', 'day', 'in', 'byo', 'in', 'the', 'market', 'engaging', 'recently', 'signed', 'up', 'franchisees', 'and', 'pledging', 'his', 'full', 'support', 'netonecellular', 'lazarusmuchenje', 'skyzmetrofm']",c,True,neutral,1
2018-06-12 09:27:51,42,2,11,"Choose convenience and seamless connectivity, choose NetOne the network of choice #ChooseDay pic.twitter.com/IrwADcSXOU",BrianMutandiro,choose convenience and seamless connectivity  choose netone the network of choice #chooseday ,"['choose', 'convenience', 'and', 'seamless', 'connectivity', 'choose', 'netone', 'the', 'network', 'of', 'choice', '#chooseday']",c,True,neutral,1
2018-06-15 03:24:30,20,0,10,"NetOne Rewards Rural School For Giving Blood @NetOneCellular @CWGH1 @MoHCCZim http://healthtimes.co.zw/2018/06/15/netone-rewards-rural-school-for-giving-blood/ … 70 to 80% of blood in e national blood bank is coming from schools, there is need to engage more adult donors says Ms Marowa the @NBSZbloodbank CEOpic.twitter.com/4dK0K19cpp",healthtimeszim,netone rewards rural school for giving blood  netone  cwgh   mohcczim       to     of blood in e national blood  is coming from schools  there is need to engage more adult donors says ms marowa the  nbszblood ceo,"['netone', 'rewards', 'rural', 'school', 'for', 'giving', 'blood', 'netonecellular', 'cwgh', 'mohcczim', 'to', 'of', 'blood', 'in', 'e', 'national', 'blood', 'bank', 'is', 'coming', 'from', 'schools', 'there', 'is', 'need', 'to', 'engage', 'more', 'adult', 'donors', 'says', 'ms', 'marowa', 'the', 'nbszbloodbank', 'ceo']",c,True,neutral,1
2018-06-17 12:34:22,15,0,5,Sooo there a bucket of wings by Chicken Inn and KFC but look at Netone's bucket of......... just for Father's Day.. pic.twitter.com/7e9QviVvc0,phayks,sooo there a bucket of wings by chicken inn and kfc but look at netone s bucket of          just for father s day   ,"['sooo', 'there', 'a', 'bucket', 'of', 'wings', 'by', 'chicken', 'inn', 'and', 'kfc', 'but', 'look', 'at', 'netone', 's', 'bucket', 'of', 'just', 'for', 'father', 's', 'day']",c,True,neutral,1
2018-06-18 17:09:28,21,1,5,"Well celebrated Father's Day as Netone gave away free debit cards and $5 loaded into One Money accounts, NetOne the network that cares,@Hanniech @ByoArtsAwards @SkyzMetroFM @LazarusMuchenjepic.twitter.com/cm02Eus7X8",DubeElmah,well celebrated father s day as netone gave away free debit cards and    loaded into one money accounts  netone the network that cares  hanniech  byoartsawards  skyzmetrofm  lazarusmuchenje,"['well', 'celebrated', 'father', 's', 'day', 'as', 'netone', 'gave', 'away', 'free', 'debit', 'cards', 'and', 'loaded', 'into', 'one', 'money', 'accounts', 'netone', 'the', 'network', 'that', 'cares', 'hanniech', 'byoartsawards', 'skyzmetrofm', 'lazarusmuchenje']",c,True,neutral,1
2018-06-18 18:10:21,37,2,16,"Much respect for NetOne!Received my Father's Day gift in form of $5 in my OneMoney card, which I collected yesterday!! The World in One!! @LazarusMuchenje @matigary @263Chat",rutendogodfrey,much respect for netone received my father s day gift in form of    in my onemoney card  which i collected yesterday   the world in one    lazarusmuchenje  matigary     chat,"['much', 'respect', 'for', 'netone', 'received', 'my', 'father', 's', 'day', 'gift', 'in', 'form', 'of', 'in', 'my', 'onemoney', 'card', 'which', 'i', 'collected', 'yesterday', 'the', 'world', 'in', 'one', 'lazarusmuchenje', 'matigary', 'chat']",c,True,neutral,1
