,created_at,likes,replies,retweets,text,tweet_id,user_id,user_name,user_screen_name
1641,1530083701000.0,152,2,150,Scenes at Econet Livingstone Avenue Harare between 7th and 8th Street as #Elevateyouth flock to apply for jobs #ElevateVirtualAgentProgramme where you get to earn $600*/month working at your own pace wherever you want. Come now to apply for FREE @fayaz_king @tnavdeep @melmudiwapic.twitter.com/WJXRVhZ8e2,1011870498156838912,865668407051431936,Elevate,elevateyouthzw
1642,1530018233000.0,32,0,35,Now i can buy ZESA from anywhere in Zimbabwe. @econet_support @EcoCashZW @Palisa02 @Clara67728543 @hchakwizira @gamuposah @NdoroShaz @knyambauro @kundiemgazy @TiSirewupic.twitter.com/j412PzgMVY,1011595905504509953,755301988808654848,casy mugowe,casy_mugowe
1643,1530009021000.0,166,175,135,"Super Eagles  take on Argentina  the team with arguably One of the best soccer Stars to grace the game. Will Nigeria make it to the next round? 
Win NetOne merchandise & Airtime, Simply,
•like this page
•Retweet this post
•Comment with your prediction
#WorldCup2018pic.twitter.com/yGB3PrJP39",1011557269467787271,2269401481,NetOne Cellular,NetOneCellular
1644,1530008259000.0,171,15,172,"Are you ready for The Econet Victoria Falls Marathon?  The countdown has begun! Which race did you sign up for?

The Full Marathon, Half Marathon or the Fun Run 

We look forward to seeing you on 29 or 30 June for Registration at The Kingdom Hotel! #BeTheThunder #EVFMpic.twitter.com/fT2K3rSyjY",1011554074481909762,492852412,Econet Wireless,econetzimbabwe
1645,1529963680000.0,18,2,5,"In 1985 the #Acorn Communicator was launched. It was a quirky machine which had a built in modem and was mostly used as a #Prestel terminal. In came with a wordprocessor, spreadsheet and an #Econet interface. It also used a 16-bit version of the 6502 CPU ( 65816 ). Very #RARE!pic.twitter.com/jAhxP7iRDO",1011367095882403840,983417938257596417,Kevin Edwards,KevEdwardsRetro
1646,1529942440000.0,29,0,30,I got my settings easily with selfcare thnk u @econet_support @wenly_b @BkayKasanga @NdoroShaz @jiantloaded @Techzim @TechnoMagZwpic.twitter.com/Aa4rfYZYy7,1011278009272283136,755301988808654848,casy mugowe,casy_mugowe
1647,1529924014000.0,42,10,7,Today I am tweeting using the econet WhatsApp bundle. Talk about pissing in the dark! Aiwa hazviite izvi!,1011200725324615681,1664385512,Slimsem (BaEmma),SlimSEM_
1648,1529916992000.0,25,1,8,NetOne joins hands in appreciating the launch of the Zimbabwe Women’s Microfinance Bank by increasing financial inclusion through FREE Lines and Debit Cards @OneMoneyZw @NetOneCellular @ShereniDr @LazarusMuchenje @TateMakumboz @DennisCouragepic.twitter.com/FPvTGAMdBU,1011171273232257024,956158559817003008,Tonganai,tonganaiw
1649,1529915372000.0,66,1,14,Top of the morning Zimbabwe. Congrats on the official opening of the Zimbabwe Women’s micro finance Bank. NetOne promises to collaborate with this Bank & to support it with its distribution. The Netone team is also signing up all the attendees to the opening. #AnotherLevelpic.twitter.com/MUmRepyGRg,1011164477205577728,1865412932,Lazarus Muchenje,LazarusMuchenje
1650,1529913793000.0,69,0,31,Zimbabwe Women’s Bank starts rolling out loans to various Women today at HICC. The various loans will be disbursed via #OneMoney and NetOne is proud to be part of this initiative that uplifts the status of our Women in society. pic.twitter.com/AfJ7LABite,1011157853690826753,2269401481,NetOne Cellular,NetOneCellular
1651,1529855440000.0,160,12,154,"End the weekend off on a good note! Step into the #RelaxationHotspot & enjoy a Movie or a few episodes of #Luther on the #iflix App!

Snacks 
Drinks 
 @iflixZW App 
VIP Pass 
Econet Data Bundles 

Download the iflix App Now!  https://iflix.onelink.me/QRBE/1953e5c9 pic.twitter.com/TA6Pwb4mGt",1010913104123908096,492852412,Econet Wireless,econetzimbabwe
1652,1529833997000.0,25,0,10,Econet expands EcoCash payroll service https://bit.ly/2yzJam0  @econetzimbabwe @EcoCashZW @econet_support,1010823163431833601,1441045723,Financial Gazette,FingazLive
1653,1529831418000.0,59,10,15,Dudzai the maid has just switched to  @NetOneCellular the network that cares and has the widest coverage. Netone shops are open on Sunday till 4 pm. Switch today !!! #AnotherLevel #WorldClass @OneMoneyZw @DubeElmah @JustRockUpTKE @ShereniDr @PTChimusoro @MadamBosszimpic.twitter.com/a44pxf0xHH,1010812349668888576,1865412932,Lazarus Muchenje,LazarusMuchenje
1654,1529685382000.0,49,0,11,"A day well spent today @NetOneCellular AGM, where I had the pleasure of spending quality  time with @Potraz_zw DG Dr Machengete, Our NetOne Board Members and Chairman Mr Chingoka. I would like to thank all our key stakeholders that managed to attend.@Min_ICTCS_ZW @OneMoneyZwpic.twitter.com/oYbEmNA8LV",1010199827467177985,1865412932,Lazarus Muchenje,LazarusMuchenje
1655,1529592103000.0,9,1,9,"Want to be an Econet Brand Ambassador? Go to Econet Show Grounds Shop with your CV & O'Level Certificate from Friday 22 June - Sat 23 June (8am-5pm) to apply

@econet_support great initiative! 

RT for the next ambassador",1009808588477517824,1472455218,MueraShumbaInoruma,SMudawarima
1656,1529590436000.0,53,0,35,Another Solar panel making its way to the roof top of #ECONET Livingstone Offices. Our DPA team doing what they do best. #Execution. #SolarEnergy #GreenIsClean @Destination_Zim @econetzimbabwe @elevateyouthzwpic.twitter.com/vDbPmD8kD2,1009801595507363841,1906878560,Fayaz King,fayaz_king
1657,1529568763000.0,52,6,7,Econet is stealing amana stay woke,1009710694365847553,206661810,Uncle Gora 🇿🇼,TheUncleGora
1658,1529500744000.0,17,0,10,"Its on Tomorrow at @techvillagezw - Road To Silicon Valley
#zwenactus18 #R2SV #WeAllWin
@stewardbank @enactuszw @nustenactuspic.twitter.com/RAVyZD3KjF",1009425401196810240,567205174,The BOOST Fellowship,BOOSTFellowship
1659,1529498959000.0,14,4,6,"Achieved Promise:POTRAZ in talks with Telecel, Econet and NetOne to reduce tariffs 
@nyashaneta @PTChimusoro @KMutisi @caesarzvayi @zanupf_patriots @Letty_Mabhena @Auzqn @TeamED2018 @kmugova @edhasmyvote @vusinyamazanapic.twitter.com/UDNcja4lPU",1009417914842312705,986353589131137024,Mnangagwameter,mnangagwameter
1660,1529487064000.0,53,2,6,When someone you know goes from posting pictures and videos on their WA status to just texting their multicolored statuses. Just know econet has humbled them.,1009368022421856256,2616918171,CurateZIM,CurateZim
1661,1529484734000.0,193,11,112,Happening now another Green site Econet Livingstone Office. Clean energy @econetzimbabwe @elevateyouthzw Our DPA team taking renewable energy to another level. #Zimbabwe #SolarEnergy #GreenIsCleanpic.twitter.com/M9InTTpnwC,1009358250712686593,1906878560,Fayaz King,fayaz_king
1662,1529423108000.0,27,0,9,Get your airtime the easiest way using OneMoney. Need I say more! #Netone #Onemoneypic.twitter.com/MXDYIX4KOI,1009099772840566785,1229479448,Brian Mutandiro,BrianMutandiro
1663,1529422623000.0,10,3,7,"Tough industry. They need to look for blue ocean. I think generic voice, data & Mobile money are red ocean. Econet smart move is to control infrastructure & avoid open architecture. This is a self-reinforcing play. But at the heart is talented people...who understand strategy! https://twitter.com/equityaxis/status/1009003638847664129 …",1009097736996745216,47417161,Busisa Moyo,Busisa74
1664,1529400188000.0,17,1,10,"Right pricing, right costs key to profitability. On chartit is clear NetOne has been missing the point. Products mispriced, capacity underutilized, costs not streamlined. Net1 is the least profitable telco from this regional cross section. Muchenje era could be different pic.twitter.com/2f6UbCfBh9",1009003638847664129,4891644532,EQUITY AXIS,EquityAxis
1665,1529393671000.0,73,17,42,Attention all corporates and individuals! Get to be the face of NetOne and apply for a franchise today. See attached requirements and contact persons for all 10 provinces in Zimbabwe. pic.twitter.com/REZQXoahV4,1008976303607906304,2269401481,NetOne Cellular,NetOneCellular
1666,1529345421000.0,37,2,16,"Much respect for NetOne!Received my Father's Day gift in form of $5 in my OneMoney card, which I collected yesterday!! The World in One!! @LazarusMuchenje @matigary @263Chat",1008773929450819586,2607704443,Rutendo Chabururuka,rutendogodfrey
1667,1529341768000.0,21,1,5,"Well celebrated Father's Day as Netone gave away free debit cards and $5 loaded into One Money accounts, NetOne the network that cares,@Hanniech @ByoArtsAwards @SkyzMetroFM @LazarusMuchenjepic.twitter.com/cm02Eus7X8",1008758609331851266,995701999055327232,elmah dube,DubeElmah
1668,1529322545000.0,127,8,133,"Check out today's #WorldCup Matches! Simply purchase a #VIP pass via *119# on @econetzimbabwe to enjoy all these games!  

Stream for FREE at any Kwesé Wi-Fi Zone or buy any Econet data bundle & get FREE iflix Data of the same value!

Download Now!  https://iflix.onelink.me/QRBE/1953e5c9 pic.twitter.com/DlTTK38BnX",1008677981705920512,762868305312874496,Kwesé iflix Zimbabwe,iflixZW
1669,1529238862000.0,15,0,5,Sooo there a bucket of wings by Chicken Inn and KFC but look at Netone's bucket of......... just for Father's Day.. pic.twitter.com/7e9QviVvc0,1008326989051322368,436740334,Annels Maphayike,phayks
1670,1529210810000.0,29,3,5,"I also confined my Econet line to Mbudzi, way back.
I first migrated to OneFusionLand; but left in a huff when they started displaying Econet behaviours. I am now safely domiciled in MegaLand and I have no complains.
#TellSomeOne !!!",1008209330963959808,989166059210059776,Lovejoy Mubuso,LovemoreJ3
1671,1529209532000.0,89,10,13,Econet line has been a resident in my  mbudzi phone for 3 years now. I only use to receive business calls and ecocash transactions only. Netone is bae pic.twitter.com/2zwxR0UtDB,1008203969347424256,578359658,busi,baji77_
1672,1529145339000.0,35,10,42,"Fun fact: 
When we were looking for locations for Econet Wireless Nigeria base stations, a lot of the locations Ericcsson mapped for us were close to Police stations. We offered a deal to the NPF to put base stations in police stations and provide free electricity and comms",1007934723207979013,5404442,Victor Asemota,asemota
1673,1529128171000.0,34,8,7,Econet... inspired to steal your money,1007862717686919168,909380027585847296,Jaqueline Sande,SandeJaqueline
1674,1529080155000.0,11,0,3,"Econet is like that persistent ex who, after you block them on Facebook, will still open a ghost account just to follow you.

I blocked Chaka Chaya adverts on my phone but they are now on world cup games!  pic.twitter.com/cQY8yWJYej",1007661324640374784,1366973172,Mr Write 😎,JeraZW
1675,1529069150000.0,18,3,7,"The @stewardbank purple team spend the afternoon in the underbelly of Honde Velley, Nyamandwe village with small holder farmers funded by the bank in partnership with @FAO and @SNVworld  under the Food and Livelihood program. Honoured to be a part of this changing scheme.pic.twitter.com/8ZX323ohqH",1007615165951631361,27894484,Lance Mambondiani,DrMambondiani
1676,1529033070000.0,20,0,10,"NetOne Rewards Rural School For Giving Blood @NetOneCellular @CWGH1 @MoHCCZim http://healthtimes.co.zw/2018/06/15/netone-rewards-rural-school-for-giving-blood/ … 70 to 80% of blood in e national blood bank is coming from schools, there is need to engage more adult donors says Ms Marowa the @NBSZbloodbank CEOpic.twitter.com/4dK0K19cpp",1007463835668766720,837224747033296896,HealthTimes.co.zw,healthtimeszim
1677,1529006743000.0,31,12,13,After 2 weeks of changing from @econet to @NetOneCellular I'm happy. No more network woes and if I must say it's the best decision. Best service from a better service provider #nomorecomplaints ,1007353409622695937,385907393,Caroline N Bhebhe,CarolMaziwa
1678,1529002732000.0,64,6,9,Econet is shitI bought a 250mb daily bundle in the morning and now I'm left with 246mb because network hacho haisi kutoita,1007336588894965765,1381347692,Thanos Taflo,LuckieTaflo
1679,1528977883000.0,8,0,9,Econet's weekly bundle. https://twitter.com/KuleVeZaka/status/1006962258017247234 …,1007232364479729669,1512794976,🦋BUTTERFLY🦋,_LiberateHazel
1680,1528954924000.0,10,1,7,"Telecel directors on collision course.  Buy today's #HMetro for this and more 

@larry_moyo @matigary @Mavhure @StarfmZimbabwe @diamond1038FM @TichRay @Mamoxn @restmutore @blessmasakadza @CharlesMushingapic.twitter.com/vrtXlykx7R",1007136067437367297,2384908856,H-Metro,HMetro_
1681,1528899223000.0,563,66,135,"*One guy right now is promising someone's innocent daughter a ""Big Wedding""  while he is still owing Econet 0.50c*",1006902441223258112,571143654,Vimbai  🇿🇼🇿🇦,VimbaiSairon
1682,1528795671000.0,42,2,11,"Choose convenience and seamless connectivity, choose NetOne the network of choice #ChooseDay pic.twitter.com/IrwADcSXOU",1006468112382906368,1229479448,Brian Mutandiro,BrianMutandiro
1683,1528774153000.0,16,0,11,"'If you want a life, run a mile, if you want an extra-ordinary life, run a marathon' #Econet Marathon 2018!
https://youtu.be/OkyD7LM-ZI4 ",1006377858611208197,758168813485563904,Bridgette Sinikiwe G,sinikiwe_g
1684,1528713609000.0,29,7,22,"Security Tip: Be careful, there could be criminals around you. #safetyfirst #EB4EPpic.twitter.com/O95SuYa0Y8",1006123916581097472,1560156788,Steward Bank,stewardbank
1685,1528662677000.0,52,6,17,Netone is investing in 4G and 3G to improve the speed of  the network. I was pleasantly surprised to get stratospheric downloads speeds of 62Mbps & uploads of 33Mbps in Glen Norah on our LTE  4G network. Netone continues to improve everyday!!@NetOneCellular @ShereniDr @DubeElmahpic.twitter.com/07Jc164kQE,1005910291933220865,1865412932,Lazarus Muchenje,LazarusMuchenje
1686,1528660747000.0,39,5,8,"One guy right now is promising someone's innocent daughter a ""Big Wedding""  while he is still owing Econet 0.50..",1005902200005103616,966380898483515392,Tashboy🍼 69_🇿🇼,tashboy01
1687,1528659587000.0,53,4,9,"Theres nothing more frustrating than trying to finish an Econet bundle before the expiry time. Ndanzwa nestress, I just have to remind myself kuti idollar - it happens ",1005897331001217026,458235472,Tinotenda Tuwe🇿🇼,AfricanFlamingo
1688,1528651851000.0,54,0,26,"Econet leads in use of clean energy, puts entire head office complex on solar power https://263chat.com/econet-leads-in-use-of-clean-energy-puts-entire-head-office-complex-on-solar-power/ … via @263Chat #Twimbos #263Chatpic.twitter.com/NXgTDS7IED",1005864884804997120,892792496,263Chat 🇿🇼,263Chat
1689,1528613872000.0,32,1,8,Netone CEO spending the day in Byo in the market engaging recently signed up franchisees and pledging his full support @NetOneCellular @LazarusMuchenje @SkyzMetroFMpic.twitter.com/FMiItNd3s5,1005705588930699264,995701999055327232,elmah dube,DubeElmah
1690,1528539049000.0,109,1,114,"To Register on EcoSure @FungaiChiposi

Dial *900#
Enter EcoCash PIN number
Accept terms and conditions
Select “Register”
Confirm registration details are correct
Select “Country of Residence”
Select preferred EcoSure package
Confirm",1005391760762294272,3130733957,EcoSure,EcoSureZW
1691,1528449260000.0,212,48,220,"Do you wanna watch the best Movies & Series on your phone? 

Unlock #VIP Content by purchasing a 1 Day, 3 Day, 7 Day or 30 Day Pass via *119# on @econetzimbabwe 

Don't forget - All Econet Customers - Your 1st 1GB of streaming on the #iflix App is FREE! 

 #GetMore #Kweséiflixpic.twitter.com/k4cRY4upx3",1005015157624406022,762868305312874496,Kwesé iflix Zimbabwe,iflixZW
1692,1528373980000.0,59,0,50,"#DigitalTransformation When we talk about Econet, think convenience and digitizing  @fayaz_king @Otis_Mak @melmudiwa We are pioneering, we are innovative.. Register for My web self-care on https://goo.gl/77szGb  @econetzimbabwe @LovemoreNyatsin #LookUp @tnavdeeppic.twitter.com/eWXQVqutTs",1004699409349824518,1059727735,Gamuchirai,gamuposah
1693,1528365784000.0,162,19,164,"Attention All Econet Customers - Your 1st 1GB of streaming on the iflix App is FREE! 

Download For Android: https://goo.gl/odAheH 

For iOS: https://goo.gl/VD2nj5 
#Kweséiflixhttps://twitter.com/iflixZW/status/1004654008219455489 …",1004665032557383681,492852412,Econet Wireless,econetzimbabwe
1694,1528351958000.0,226,58,144,"Ford Ranger AEC4779, with a Telecel sticker is driving and eating nzimbe at 8am and throwing the residue through the window.",1004607044794699776,380208493,M. S. Dobie,Dobie_M
1695,1528308881000.0,30,12,6,"Random Tweet
Shingi Mtasa performed the only (to my knowledge) hostile takeover ever performed on a listed company in Zim -by taking over TA Holdings in 1994. Then it was led by Tim Chiganze & based on current Econet HQ in Msasa
@Busisa74 @ShingiMunyeza @tafadzwamarere @MinMoyo",1004426364861206528,4926928720,mmatigari,matigary
1696,1528287462000.0,21,2,18,"View your Call Records, monitor your Data Usage, and access your PUK at any time convenient to you. #MyWebSelfCare #Origin
@econetzimbabwe @econet_support @263Chat @gamuposah @jiantloaded #technology #WednesdayWisdom #Twimbospic.twitter.com/A3KclK8XZt",1004336526866681857,155447467,Tino B. Rusamhu,buzy263
1697,1528226258000.0,35,5,12,"Meet Lazarus Muchenje, NetOne CEO, my boss and mentor. I have, and continue to learn incredibly from this man. Sharp and straight as an arrow, he is a hardworker and doesn’t cut corners. Game changer. Well done and keep going Sir ! @LazarusMuchenje @NetOneCellular @TateMakumbozpic.twitter.com/Snj30ZVHtx",1004079817489252352,893515871737577472,Tanyaradzwa,tanyahchingombe
1698,1528215015000.0,97,23,17,I was just talking to a 22 year old who didn’t know that 091 was once the Econet code. Or maybe I’m that old ,1004032662577844224,334177081,T,T1mbles
1699,1528185925000.0,22,0,22,"Guys try this webself-care whenever you need to check your econet line,  it's easy and it's convenient.@econetzimbabwe @chidomupotsa @gamuposah @jiantloaded @Techunzippedpic.twitter.com/0g2Vd7qFHS",1003910650190589952,836517773773766657,Omega Mudzengi,ojayie12
1700,1528181334000.0,223,92,194,"Have you downloaded the #iflix App yet? Did you know that all Econet Customers get 1GB Free Kwesé iflix streaming Data for use on the iflix App!

Kwesé + iflix = The Perfect Match!  Download the app today!

For Android: https://goo.gl/odAheH  | For iOS: https://goo.gl/VD2nj5 https://twitter.com/iflixZW/status/1003884395323969537 …",1003891394853957634,492852412,Econet Wireless,econetzimbabwe
1701,1528045696000.0,16,2,11,"Barclays Bank profits - 83%; Old Mutual 139%; Econet - 266%; ABC Bank 442%, and Metbank - 832% profit increase for 2017. Why sd 17.5% of a slave wage choke the economy - tax these super-profits! pic.twitter.com/52KhoBzZWU",1003322488854581248,3589027876,Munya Gwisai,GwisaiMunya
1702,1528033494000.0,39,2,18,"Michelle Chirimuta just switched to NetOne! She kept her last six digits from her old number, so her NetOne number is easy to remember. Welcome Michele to the caring network with the widest coverage in Zimbabwe. #AnotherLevel #WorldClasspic.twitter.com/zyeGMNHRhd",1003271307310530560,1865412932,Lazarus Muchenje,LazarusMuchenje
1703,1527979820000.0,20,5,9,"Kwese TV, a unit of Econet Media, has created 2 500 jobs in Zimbabwe since it was launched in October last year. #SundayMail",1003046182552301570,2900688735,#Zimbabwe,bustoptv
1704,1527964293000.0,86,12,12,"The moment you see your Econet weekly Twitter bundle showing pictures and videos 
Just know that you are about to receive that text that you have 9mb left or 
Your weekly Twitter bundle has expired",1002981058151960576,498987396,Prosecutor Bae,TimTyrese
1705,1527952210000.0,218,93,208,"All Econet Customers can enjoy a Free 1GB Kwesé iflix streaming Data bundle for use on the iflix App!  Download today! 

For Android: https://goo.gl/odAheH 
For iOS: https://goo.gl/VD2nj5 
#iflixNchill  https://twitter.com/iflixZW/status/1002919120290172928 …",1002930377915322369,492852412,Econet Wireless,econetzimbabwe
1706,1527921959000.0,13,1,12,@NetOneCellular @OneFusionZW @OneMoneyZw @LazarusMuchenje @KennedyMateko @ShereniDr  I have just tested the amazing OneFi mobile internet device. I downloaded a 453 meg audio book in 2 minutes. That’s 453 Meg audio book in just 2 minutes!!!! NetOne setting new standards in Zim,1002803495731384320,1189659625,Dean du Plessis 🏏 🇿🇼,dean_plessis
1707,1527872707000.0,29,12,11,"ECONET Wireless Zimbabwe Limited (EWZL) has registered a near 266% jump in profit after tax for the company’s financial year ending February 28, 2018 to $132,29 million on the back of cost-cutting measures.... https://www.newsday.co.zw/2018/06/econet-rings-up-266-profit/ …",1002596917753176066,123875667,NewsDay Zimbabwe,NewsDayZimbabwe
1708,1527858999000.0,25,9,10,Econet posts impressive full year results https://bit.ly/2Jot6rB pic.twitter.com/euNojlRtci,1002539422720634881,1441045723,Financial Gazette,FingazLive
1709,1527857013000.0,60,7,58,@Iflix @watchkwese @kwesetvzw @econetzimbabwe @elevateyouthzw This is what I'm talking about. #Kweseiflix  @Fungisayi11 just checked my Kwese bundle balance on https://goo.gl/77szGb  Econet Web self-care like a boss @fayaz_king #DigitalTransformationpic.twitter.com/hCr8FrLMyN,1002531094988812289,1059727735,Gamuchirai,gamuposah
1710,1527846145000.0,36,0,36,"Mt pin my secret
@stewardbank @gamuposah @DrMambondiani @BkayKasanga @jiantloaded @wenly_b @sitholemadrian @DapiEllen @BeaulaCharlene @NatsayiOlga @ojayie12 @TKAYKOWO @FungaiMandiveyipic.twitter.com/hNELL0XHn1",1002485509120299008,755301988808654848,casy mugowe,casy_mugowe
1711,1527753073000.0,22,0,21,Did you know Ruzivo is zero rated on Econet connections? So why wait to give your child the perfect headstart to becoming a geniuos.#smartlearning @RuzivoDLP @econetzimbabwe @263Chat @Techzim @switsandy88 @LindaNyanhanda pic.twitter.com/14E8HQIyDd,1002095138938769409,862303504353853440,Olga Natsayi,NatsayiOlga
1712,1527751103000.0,36,2,7,Kwesé iflix has landed! COO of Econet Wireless @fayaz_king testing out the @iflixZW app at the Kwesé Media Briefing yesterday.  #BeyondTV #StreamingIsTheFuture #iflix  pic.twitter.com/7Ccc78HwkS,1002086876604444672,35873001,Emma Nherera,emmanherera
1713,1527672167000.0,126,21,25,"Was at a function this morning where @kwesetvzw launched their World Cup coverage. Most of the Kwese and Econet bosses were there, and I had chance to make a heartfelt plea for them to sponsor our local football. Here with @DouglasMboweni CEO @econetzimbabwe Pic by @sabetachichi pic.twitter.com/4DgJKGIxWy",1001755792528330752,729165469,Steve Vickers,SteveVickers5
1714,1527668472000.0,15,0,14,"Keep track of your data usage & manage your airtime 24/7 with #MyWebSelfCare. Visit http://selfcare.econet.co.zw  and register for FREE today! #selfcare
@econetzimbabwe @econet_support @TechnoMagZw @gamuposah @jiantloaded #WednesdayWisdompic.twitter.com/DBuCsgGV4s",1001740297192210432,155447467,Tino B. Rusamhu,buzy263
1715,1527663412000.0,100,1,90,US Dollars Guaranteed from @econetzimbabwe shops and @stewardbank branches countrywide. #cassavaremit we got you covered.@NdoroShaz @jiantloaded @ChipendoHpic.twitter.com/hvXdLqqTcD,1001719071388389376,1352466247,sethekele,sethekele1611
1716,1527647050000.0,16,5,5,"I helped Strive Masiyiwa with his ICT Policy when Econet was started.

#LieLikeChamisa",1001650443221528576,108961386,Trends Central ™,Trends_Central
1717,1527625617000.0,462,41,130,"Even if you put your phone on flight mode , thinking you're saving your Data bundles , . .
Econet will still charge you for booking a flight  ",1001560549677785088,27210124,My Zimbabwe News,myzimbabwenews
1718,1527582420000.0,202,15,48,Econet is in an abusive relationship with almost everyone,1001379367686156288,206661810,Uncle Gora 🇿🇼,TheUncleGora
1719,1527538070000.0,31,13,6,"Is it just my overactive imagination or netone is really throwing shade at econet with this flyer? ""Eh ko chii?you can't swipe?"" in econet colours pic.twitter.com/0WZ9tEmbyO",1001193350505140225,2868647181,she_Darius Kincaid,zoellinda
1720,1527490084000.0,75,1,73,I blocked my line and managed to get my puk easily. Thnx Econet @gamuposah @jiantloaded @nonomlandeli1 @NdoroShaz @simbamuswe1 @petermasaraneyi @BkayKasanga @wenly_b @tinomatimbepic.twitter.com/KiESq8qXim,1000992081551282178,755301988808654848,casy mugowe,casy_mugowe
1721,1527363269000.0,32,1,7,"#RoilBAA 

So for the first time ever, had the guts to rise up from my seat and get that @NetOneCellular
gift.(Netone Power Bank)& @Kandieroleander saw me on Tele... Imma be tweeting all night long
Thanks #RoilBAA , I'm definitely getting a netone line too!

#JustDebbieHpic.twitter.com/sr9KYEsZLA",1000460182730756097,1086420272,#EmbraceYOU,justdebbieh
1722,1527357993000.0,27,0,11,"Happening now, at the #MushaMukadzi charity dinner. Netone CEO @LazarusMuchenje and COO @BrianMutandiro sharing a word before event proceedings!!!pic.twitter.com/nufKrlCii3",1000438052651655168,2269401481,NetOne Cellular,NetOneCellular
1723,1527342273000.0,24,0,14,"NetOne sponsoring the @ByoArtsAwards tonight, Like our @OneMoneyZw @NetOneCellular @OneFusionZW pages and be part of the live event.pic.twitter.com/a3nhFEYF9G",1000372116397707264,2269401481,NetOne Cellular,NetOneCellular
1724,1527231565000.0,78,1,21,Africa’s story has often been told by others. It’s time we own our own problems and develop our own unconventional and radical solutions to our challenges. From all of us at @stewardbank wishing you a Happy Africa Day. pic.twitter.com/DrhR4p2cdv,999907772786397184,27894484,Lance Mambondiani,DrMambondiani
1725,1527224468000.0,25,0,24,"This holiday, in the comfort of your home anytime and anywhere, if you need help just type Hi on the Econet facebook page and Bud-e will assist you.#Africaday @econetzimbabwe @Techzim @Techunzipped @gamuposah @jiantloaded @jabumabayapic.twitter.com/e9i2JxTyXb",999878006138122242,836517773773766657,Omega Mudzengi,ojayie12
1726,1527181328000.0,35,4,20,"Join ZOL Zimbabwe in creating a better environment through responsible disposal of old phones, laptops, keyboards, monitors and many other electronic devices into bins placed at ZOL, Liquid Telecom, and Econet shops across the city #ZOLWibroniks pic.twitter.com/vMj1N8L8eQ",999697067403612160,190428224,ZOL Zimbabwe,ZOLconnect
1727,1527051388000.0,60,0,58,"Am loving the comedy. Thank u Econet #comedy #dudzai #pastor
@jiantloaded @gamuposah @BkayKasanga @fayaz_king @petermasaraneyi @chidomupotsa @simbamuswe1 @tatemugpic.twitter.com/XgvD4Z0a8h",999152057541066752,755301988808654848,casy mugowe,casy_mugowe
1728,1527018094000.0,33,1,11,Hello hie @NetOneCellular @OneMoneyZw these awards will shine because of you. We support Netone for supporting local art #OneMoneyBAA@AnotherLevelpic.twitter.com/cO5fWl7AsR,999012411767164929,839129206416093184,#RoilBAA,ByoArtsAwards
1729,1526985441000.0,21,5,6,"Amana Econet wont let me enjoy my peace, my SMS inbox is full of their messages,i'm getting advert calls, Twitter izere nema 'sorry for the inconvenience caused, please DM your number' and now Youtube yakazara maEcosure adverts on every video i want to play ",998875455880130560,733167438,Unofficial Ambassadress,zimcritic
1730,1526983969000.0,91,18,57,Registrants can now use NetOne lines to check their details on the provisional voters' roll using the USSD code *265#. ZEC hopes that Telecel subscribers will also be able to use the same facility later today.,998869282816778240,811137326906834945,ZEC,ZECzim
1731,1526974991000.0,41,1,28,"We welcome NETONE
as Bulawayo Arts Awards partner
The noise we are making is getting to right people

Please keep RTing. Lets make some more noise
@citezw
@CulxureMagZim
@CurateByo
@SundayNewsZimba
@SkyzMetroFM
@CityofBulawayo
@ByoArtsAwards
@Umthombo_iConpic.twitter.com/RkT7r2xv6g",998831625122340865,2843945751,#MakanakaBaya,RaisedonB
1732,1526884504000.0,31,0,33,"Nothing can stop you, Kwenga a solution for every business. @stewardbank @econetzimbabwe @FingazLive @Techunzipped @gamuposah @jiantloaded @NdoroShazpic.twitter.com/LbywPkGGwB",998452094062485504,836517773773766657,Omega Mudzengi,ojayie12
1733,1526821912000.0,19,7,5,"Why would we be so careless nhai veduwee! We have three service providers, infact 4 with the host of our website, ECONET, Netone and Telecel. Non can access our databases.",998189564291420160,1279737644,Comm. N. Mushonga,Nmasivanda
1734,1526818685000.0,24,2,9,"1.I can explain.I'm involved in USSD service platforms.Econet doesn't need to keep your data, they just provide a gateway to ZEC. Just like banks use Econet USSD. Data is stored at Zec or respective banks. Econet or any other network are just gateway coz they control GSM network.",998176029624733696,753592729150644224,Mairosi Peace Jembere,mypeacelive
1735,1526815399000.0,49,19,27,"A quick question @ZECzim⁩, the econet code we use to verify the voter's roll means @econetzimbabwe has full access to the ZEC voter's roll right? @mdczimbabwe @BitiTendai @nelsonchamisa @MDCPARTY @MDCAllianceZW @263Chat @OpenSpaceZW @OpenParlyZw @Wamagaisa @ZimMediaReview",998162248383246337,486122062,Makomborero Haruzivishe,MakomboreroH
1736,1526808733000.0,30,12,21,"For Econet Users dial *265# to check your name on @ZECzim voters roll. It's free! 
@erczimbabwe @ZESN1
#ElectionsZWpic.twitter.com/cFh7mMvBSM",998134287349239808,4156551377,Open Parly ZW,OpenParlyZw
1737,1526756325000.0,57,21,14,"inga its serious nhai! ZESA, DSTV, ECONET, TELONE, ZEC and the other one ina jah prayzah yemabin iyi all commercials have artists singing 
why Zimbabwean Marketers?",997914474391752705,2868647181,she_Darius Kincaid,zoellinda
